#Time,X,Y,Z
#1521389479.114434,-0.98,0.256,-0.18
1521389482.5402637,-0.988,0.264,-0.18
1521389482.5449507,-0.988,0.252,-0.164
1521389482.5495796,-0.992,0.26,-0.192
1521389482.5542827,-0.984,0.256,-0.164
1521389482.5589235,-0.976,0.264,-0.176
1521389482.5635536,-0.98,0.26,-0.18
1521389482.5683045,-0.984,0.26,-0.18
1521389482.5729704,-0.988,0.26,-0.188
1521389482.5776155,-0.988,0.26,-0.188
1521389482.5822914,-0.972,0.26,-0.184
1521389482.5869973,-0.984,0.26,-0.188
1521389482.5916872,-0.968,0.256,-0.172
1521389482.5963392,-0.98,0.264,-0.184
1521389482.6010602,-0.984,0.26,-0.172
1521389482.605693,-0.98,0.264,-0.176
1521389482.6104352,-0.988,0.256,-0.172
1521389482.615169,-0.98,0.264,-0.188
1521389482.619826,-0.988,0.26,-0.176
1521389482.624511,-0.984,0.252,-0.18
1521389482.629207,-0.976,0.244,-0.172
1521389482.633875,-0.976,0.244,-0.172
1521389482.638558,-0.968,0.256,-0.172
1521389482.643246,-0.98,0.26,-0.192
1521389482.64797,-0.98,0.256,-0.156
1521389482.65268,-0.976,0.26,-0.176
1521389482.6573827,-0.98,0.256,-0.184
1521389482.6620488,-0.996,0.26,-0.18
1521389482.6668358,-0.984,0.264,-0.176
1521389482.6714447,-0.976,0.236,-0.188
1521389482.6761878,-1.012,0.252,-0.192
1521389482.6808555,-0.96,0.276,-0.16
1521389482.6854336,-0.968,0.264,-0.156
1521389482.6899886,-0.968,0.264,-0.156
1521389482.6945715,-1.016,0.252,-0.192
1521389482.6991324,-0.976,0.256,-0.18
1521389482.7037444,-0.972,0.272,-0.156
1521389482.7084863,-0.988,0.256,-0.188
1521389482.7132084,-0.992,0.26,-0.176
1521389482.7180474,-0.976,0.272,-0.156
1521389482.7227893,-0.984,0.264,-0.164
1521389482.7275422,-0.996,0.248,-0.2
1521389482.7322633,-0.984,0.248,-0.18
1521389482.7370682,-0.968,0.268,-0.16
1521389482.7418072,-0.98,0.26,-0.18
1521389482.746565,-0.98,0.26,-0.18
1521389482.7512062,-0.996,0.252,-0.176
1521389482.755894,-0.976,0.248,-0.176
1521389482.760676,-0.988,0.26,-0.176
1521389482.765359,-0.968,0.272,-0.176
1521389482.770014,-0.98,0.26,-0.176
1521389482.7747118,-0.988,0.244,-0.18
1521389482.779424,-0.988,0.256,-0.188
1521389482.7840428,-0.964,0.26,-0.172
1521389482.7887359,-0.976,0.26,-0.164
1521389482.7933757,-0.996,0.256,-0.184
1521389482.7981348,-0.976,0.252,-0.184
1521389482.8027847,-0.976,0.252,-0.184
1521389482.8074558,-0.972,0.26,-0.172
1521389482.8121436,-0.972,0.268,-0.164
1521389482.8168876,-0.984,0.252,-0.18
1521389482.8214815,-0.984,0.256,-0.172
1521389482.8261585,-0.984,0.264,-0.172
1521389482.8308334,-0.984,0.26,-0.172
1521389482.8355565,-0.98,0.26,-0.176
1521389482.8403053,-0.968,0.26,-0.176
1521389482.8449934,-0.984,0.268,-0.184
1521389482.8497243,-0.98,0.256,-0.188
1521389482.8544073,-0.976,0.268,-0.176
1521389482.8591533,-0.976,0.268,-0.176
1521389482.8638682,-0.976,0.268,-0.176
1521389482.8685722,-0.988,0.248,-0.18
1521389482.873279,-0.988,0.252,-0.176
1521389482.878122,-0.98,0.268,-0.172
1521389482.882833,-0.976,0.26,-0.184
1521389482.887566,-0.988,0.256,-0.192
1521389482.89226,-0.98,0.26,-0.18
1521389482.897065,-0.98,0.256,-0.18
1521389482.901776,-0.988,0.26,-0.176
1521389482.906493,-0.988,0.264,-0.18
1521389482.911198,-0.98,0.26,-0.176
1521389482.91587,-0.98,0.252,-0.184
1521389482.920704,-0.988,0.256,-0.18
1521389482.9254298,-0.988,0.256,-0.18
1521389482.9301977,-0.988,0.264,-0.168
1521389482.9349217,-0.98,0.264,-0.172
1521389482.9396467,-0.972,0.252,-0.184
1521389482.9445016,-0.972,0.256,-0.172
1521389482.9492385,-0.984,0.256,-0.172
1521389482.9539285,-0.98,0.256,-0.18
1521389482.9590695,-0.98,0.26,-0.184
1521389482.9637456,-0.972,0.256,-0.176
1521389482.9684715,-0.984,0.268,-0.172
1521389482.9732184,-0.976,0.252,-0.168
1521389482.9780204,-0.988,0.264,-0.18
1521389482.9827163,-0.98,0.264,-0.176
