#Time,X,Y,Z
#1522512243.8877947,0.056,-0.96,-0.268
1522512633.1281483,0.228,-0.916,-0.376
1522512633.1366093,0.224,-0.912,-0.376
1522512633.1431212,0.216,-0.916,-0.38
1522512633.1495442,0.224,-0.912,-0.38
1522512633.1558733,0.232,-0.912,-0.38
1522512633.1623282,0.228,-0.9,-0.38
1522512633.1687882,0.224,-0.908,-0.376
1522512633.1751652,0.228,-0.916,-0.372
1522512633.1816,0.228,-0.912,-0.376
1522512633.1878932,0.224,-0.908,-0.372
1522512633.194456,0.22,-0.916,-0.376
1522512633.2010121,0.228,-0.916,-0.38
1522512633.2074652,0.224,-0.912,-0.372
1522512633.2149882,0.228,-0.924,-0.372
1522512633.2213392,0.228,-0.912,-0.38
1522512633.2279122,0.228,-0.912,-0.38
1522512633.234549,0.224,-0.916,-0.372
1522512633.2408772,0.228,-0.912,-0.372
1522512633.2474942,0.224,-0.912,-0.368
1522512633.2539072,0.22,-0.916,-0.372
1522512633.260499,0.224,-0.916,-0.376
1522512633.2670722,0.22,-0.916,-0.376
1522512633.273546,0.228,-0.912,-0.38
1522512633.280358,0.224,-0.912,-0.372
