#Time,X,Y,Z
#1522521772.5149384,0.02,-1.008,0.18
1522521853.516378,0.036,-0.98,0.172
1522521853.521376,0.04,-0.988,0.18
1522521853.526407,0.028,-0.992,0.18
1522521853.5312908,0.036,-0.988,0.188
1522521853.5362837,0.032,-0.976,0.188
1522521853.5412319,0.028,-0.984,0.18
1522521853.5462468,0.036,-0.992,0.176
1522521853.5512927,0.04,-0.98,0.184
1522521853.5563335,0.048,-0.972,0.184
1522521853.5613286,0.028,-0.976,0.168
1522521853.5662897,0.028,-0.976,0.18
1522521853.5712965,0.04,-0.984,0.176
1522521853.5763373,0.02,-0.984,0.184
1522521853.5812435,0.028,-0.98,0.176
1522521853.5863044,0.032,-0.984,0.176
1522521853.5913103,0.028,-0.98,0.172
1522521853.5962431,0.032,-0.988,0.184
1522521853.6012442,0.032,-0.988,0.18
1522521853.6063912,0.032,-0.98,0.176
1522521853.611385,0.032,-0.98,0.184
1522521853.616368,0.032,-0.984,0.18
1522521853.621381,0.036,-0.98,0.176
1522521853.626415,0.028,-0.98,0.18
1522521853.63132,0.028,-0.984,0.18
1522521853.6363568,0.032,-0.988,0.18
1522521853.6413698,0.028,-0.98,0.18
1522521853.6462898,0.024,-0.984,0.176
1522521853.6513326,0.028,-0.98,0.18
1522521853.6563787,0.028,-0.984,0.18
1522521853.6613846,0.028,-0.98,0.18
1522521853.6663456,0.032,-0.98,0.184
1522521853.6713555,0.032,-0.98,0.18
1522521853.6763515,0.032,-0.98,0.18
1522521853.6811824,0.032,-0.988,0.18
1522521853.6864014,0.028,-0.98,0.18
1522521853.6914103,0.036,-0.98,0.18
1522521853.6963272,0.036,-0.976,0.176
1522521853.7013342,0.028,-0.976,0.184
1522521853.7063973,0.032,-0.976,0.184
1522521853.711379,0.036,-0.976,0.176
1522521853.71636,0.024,-0.972,0.176
1522521853.721365,0.032,-0.972,0.18
1522521853.726411,0.032,-0.98,0.18
1522521853.731304,0.032,-0.964,0.188
1522521853.736352,0.032,-0.972,0.176
1522521853.741376,0.032,-0.976,0.18
1522521853.7462869,0.036,-0.984,0.18
1522521853.7517688,0.02,-0.976,0.184
1522521853.7588468,0.028,-0.976,0.168
1522521853.7637846,0.032,-0.98,0.184
1522521853.7687266,0.036,-0.976,0.18
1522521853.7738686,0.032,-0.98,0.18
1522521853.7788305,0.032,-0.984,0.184
1522521853.7838135,0.028,-0.988,0.18
1522521853.7887564,0.028,-0.98,0.188
1522521853.7940454,0.028,-0.98,0.18
1522521853.7989082,0.032,-0.976,0.176
1522521853.8054411,0.032,-0.976,0.176
1522521853.8104773,0.032,-0.976,0.18
1522521853.8154333,0.044,-0.98,0.176
1522521853.8204122,0.032,-0.976,0.176
1522521853.825424,0.036,-0.98,0.18
1522521853.830362,0.028,-0.984,0.188
1522521853.835383,0.04,-0.984,0.192
1522521853.840358,0.032,-0.98,0.192
1522521853.8453298,0.028,-0.976,0.18
1522521853.8503127,0.032,-0.984,0.18
1522521853.8553677,0.028,-0.972,0.172
1522521853.8604176,0.028,-0.98,0.176
1522521853.8654096,0.032,-0.98,0.18
1522521853.8704445,0.028,-0.98,0.18
1522521853.8754706,0.036,-0.98,0.18
1522521853.8804476,0.028,-0.98,0.192
1522521853.8854415,0.036,-0.976,0.188
1522521853.8904173,0.032,-0.98,0.18
1522521853.8953915,0.032,-0.984,0.176
1522521853.9003413,0.036,-0.98,0.188
1522521853.9053674,0.028,-0.98,0.18
1522521853.910406,0.024,-0.98,0.188
1522521853.9153953,0.032,-0.988,0.184
1522521853.9204352,0.04,-0.984,0.18
1522521853.929004,0.04,-0.98,0.16
1522521853.933951,0.032,-0.98,0.176
1522521853.938899,0.028,-0.984,0.18
1522521853.943925,0.032,-0.976,0.184
1522521853.9488738,0.024,-0.976,0.184
1522521853.9539018,0.032,-0.984,0.176
1522521853.9588468,0.032,-0.98,0.172
1522521853.9639506,0.024,-0.98,0.176
1522521853.9688897,0.032,-0.98,0.18
1522521853.9759996,0.036,-0.976,0.188
1522521853.9809325,0.036,-0.988,0.18
1522521853.9860375,0.028,-0.976,0.176
1522521853.9910045,0.028,-0.976,0.176
1522521853.9961104,0.032,-0.98,0.176
1522521854.0011683,0.028,-0.98,0.184
1522521854.0063303,0.028,-0.984,0.176
1522521854.0112913,0.028,-0.984,0.176
1522521854.0164483,0.032,-0.98,0.18
1522521854.0214791,0.024,-0.976,0.168
1522521854.026546,0.028,-0.976,0.192
1522521854.03151,0.032,-0.98,0.18
1522521854.03649,0.036,-0.984,0.176
1522521854.041456,0.02,-0.98,0.18
1522521854.0463798,0.032,-0.976,0.184
1522521854.051457,0.024,-0.976,0.18
1522521854.0565288,0.036,-0.984,0.188
1522521854.0647588,0.024,-0.984,0.172
1522521854.0697896,0.024,-0.98,0.184
1522521854.0748158,0.032,-0.984,0.184
1522521854.0796607,0.032,-0.984,0.188
1522521854.0847385,0.036,-0.98,0.184
1522521854.0916126,0.02,-0.988,0.18
1522521854.0964963,0.032,-0.976,0.184
1522521854.1015124,0.036,-0.972,0.176
1522521854.1065784,0.028,-0.98,0.18
1522521854.1115704,0.032,-0.976,0.184
