#Time,X,Y,Z
#1522522268.3708677,-0.432,0.932,0.08
1522523099.2289605,-0.252,1.004,0.084
1522523099.2467263,-0.248,1.0,0.076
1522523099.264432,-0.244,1.004,0.08
1522523099.2822506,-0.248,1.016,0.08
1522523099.2999635,-0.252,1.012,0.076
1522523099.3177452,-0.244,0.996,0.08
1522523099.335528,-0.244,1.0,0.076
1522523099.3533175,-0.252,1.016,0.076
1522523099.3711262,-0.252,1.008,0.068
1522523099.389028,-0.248,1.004,0.08
1522523099.4066837,-0.244,1.016,0.072
1522523099.4244044,-0.248,1.004,0.08
1522523099.442198,-0.244,1.008,0.072
1522523099.459915,-0.252,1.008,0.084
1522523099.4777355,-0.256,1.016,0.08
1522523099.4955041,-0.244,1.012,0.072
1522523099.5133018,-0.252,1.012,0.068
1522523099.5310357,-0.248,1.008,0.08
1522523099.5488153,-0.252,1.008,0.068
1522523099.5666192,-0.252,1.008,0.076
1522523099.5843418,-0.248,1.004,0.072
1522523099.6021814,-0.24,1.012,0.076
1522523099.6198442,-0.248,1.012,0.072
1522523099.637616,-0.248,1.008,0.08
1522523099.6554127,-0.232,1.008,0.068
1522523099.6732054,-0.252,1.024,0.08
1522523099.690975,-0.236,1.0,0.076
1522523099.7087307,-0.252,1.0,0.076
1522523099.7265456,-0.248,1.004,0.088
1522523099.7442431,-0.252,1.004,0.068
1522523099.7621188,-0.256,1.02,0.08
1522523099.7800217,-0.244,1.016,0.076
1522523099.7991853,-0.248,1.0,0.076
1522523099.8388307,-0.248,1.008,0.084
1522523099.887389,-0.252,1.012,0.08
1522523099.9051466,-0.256,1.004,0.084
1522523099.9228532,-0.248,0.996,0.08
1522523099.943723,-0.248,1.008,0.08
1522523099.9611697,-0.252,1.008,0.08
1522523099.9790363,-0.244,1.0,0.076
1522523099.99527,-0.248,1.004,0.076
1522523100.0126507,-0.24,1.008,0.076
1522523100.0301075,-0.248,1.016,0.08
1522523100.0477421,-0.24,1.008,0.072
1522523100.065161,-0.248,1.016,0.068
1522523100.0819857,-0.252,1.008,0.068
1522523100.0995493,-0.248,1.008,0.064
1522523100.117018,-0.244,1.008,0.072
1522523100.1346688,-0.248,1.016,0.076
1522523100.1521735,-0.248,1.004,0.076
1522523100.1696303,-0.252,1.008,0.084
1522523100.18709,-0.252,0.996,0.08
1522523100.2048066,-0.244,0.996,0.088
1522523100.2222323,-0.252,0.992,0.076
1522523100.239689,-0.256,1.0,0.08
1522523100.2571208,-0.256,1.012,0.076
1522523100.2748466,-0.24,1.0,0.072
1522523100.2922812,-0.248,1.004,0.084
1522523100.309753,-0.252,1.012,0.084
1522523100.3272347,-0.248,1.004,0.084
1522523100.3449004,-0.248,1.004,0.076
1522523100.362338,-0.244,1.008,0.076
1522523100.3797867,-0.248,1.0,0.076
1522523100.3972845,-0.248,1.012,0.076
1522523100.4149191,-0.248,1.008,0.08
1522523100.432966,-0.244,1.008,0.072
1522523100.4596064,-0.248,1.0,0.068
1522523100.4757652,-0.252,1.012,0.088
1522523100.5067449,-0.252,1.012,0.08
1522523100.5307484,-0.256,1.008,0.072
1522523100.5482562,-0.252,1.008,0.084
1522523100.5661778,-0.26,1.008,0.072
1522523100.5961154,-0.252,1.008,0.08
1522523100.613546,-0.24,1.016,0.08
1522523100.6570444,-0.252,1.004,0.064
1522523100.678757,-0.252,1.008,0.076
1522523100.6962497,-0.248,1.008,0.076
1522523100.7135963,-0.248,1.008,0.08
1522523100.733104,-0.244,1.004,0.084
1522523100.7645545,-0.252,0.996,0.076
1522523100.7856612,-0.248,1.008,0.08
1522523100.803325,-0.252,1.008,0.084
1522523100.8292334,-0.248,1.004,0.072
1522523100.8468292,-0.236,1.004,0.08
1522523100.867981,-0.24,1.008,0.084
1522523100.8890774,-0.248,1.008,0.088
1522523100.9095771,-0.252,1.012,0.084
1522523100.927208,-0.248,1.012,0.084
1522523100.9521644,-0.256,1.008,0.08
1522523100.97214,-0.256,1.012,0.068
1522523100.9907978,-0.26,1.016,0.08
1522523101.0190325,-0.252,1.008,0.08
1522523101.03678,-0.248,1.0,0.088
1522523101.0619426,-0.248,1.008,0.08
1522523101.0886192,-0.252,1.008,0.076
1522523101.1170218,-0.252,1.016,0.08
1522523101.1368124,-0.252,1.0,0.08
1522523101.1579442,-0.248,1.004,0.08
1522523101.1895456,-0.252,1.0,0.084
1522523101.2087224,-0.256,1.004,0.076
1522523101.240296,-0.24,1.004,0.076
1522523101.2586114,-0.236,1.004,0.064
1522523101.2794602,-0.232,1.0,0.076
1522523101.297072,-0.248,1.004,0.076
1522523101.3239405,-0.24,1.008,0.092
1522523101.35209,-0.248,1.012,0.072
1522523101.3736916,-0.252,1.0,0.068
1522523101.3975403,-0.252,1.004,0.084
1522523101.4290867,-0.244,1.004,0.076
1522523101.4533162,-0.248,1.004,0.076
1522523101.4845738,-0.248,1.008,0.072
1522523101.533244,-0.252,1.0,0.076
1522523101.5821693,-0.248,1.004,0.076
1522523101.6216135,-0.248,1.004,0.072
1522523101.649502,-0.248,1.004,0.072
1522523101.667091,-0.248,1.008,0.08
1522523101.6849186,-0.244,1.008,0.076
1522523101.7024813,-0.248,1.004,0.076
1522523101.719991,-0.252,1.008,0.084
1522523101.7377036,-0.24,1.008,0.08
1522523101.7546015,-0.248,1.012,0.072
1522523101.7728631,-0.248,1.008,0.076
1522523101.7906678,-0.248,1.004,0.08
1522523101.8078055,-0.252,1.004,0.076
1522523101.8261502,-0.252,1.012,0.084
1522523101.8439488,-0.248,1.0,0.072
1522523101.8616576,-0.248,1.008,0.072
1522523101.8794773,-0.244,1.0,0.088
1522523101.8971522,-0.252,1.004,0.076
1522523101.9150608,-0.248,1.02,0.08
1522523101.9327695,-0.252,1.012,0.08
1522523101.9505591,-0.248,1.008,0.08
1522523101.968217,-0.252,1.004,0.08
1522523101.9851866,-0.244,1.004,0.084
1522523102.0037224,-0.248,1.016,0.072
1522523102.0215662,-0.244,1.008,0.076
1522523102.0381339,-0.248,1.008,0.088
1522523102.0565436,-0.248,1.008,0.064
1522523102.0742693,-0.256,1.012,0.096
1522523102.0921469,-0.248,1.012,0.076
1522523102.1098416,-0.248,1.004,0.08
1522523102.1278293,-0.252,1.0,0.076
1522523102.145522,-0.244,1.008,0.068
1522523102.1633396,-0.248,1.004,0.076
1522523102.1810565,-0.244,1.016,0.088
1522523102.1989312,-0.248,1.0,0.068
1522523102.2166038,-0.248,1.012,0.072
1522523102.2343075,-0.244,1.012,0.068
1522523102.2521904,-0.256,1.008,0.092
1522523102.269882,-0.248,1.012,0.076
1522523102.2876818,-0.252,1.004,0.08
1522523102.3054914,-0.244,1.016,0.076
1522523102.323297,-0.24,1.004,0.068
1522523102.3410149,-0.252,1.016,0.072
1522523102.3587816,-0.244,1.012,0.076
1522523102.3765652,-0.252,1.004,0.08
1522523102.3943079,-0.252,1.004,0.08
1522523102.4121766,-0.244,1.012,0.072
1522523102.4298844,-0.248,1.008,0.064
1522523102.447643,-0.248,1.012,0.076
1522523102.4654257,-0.244,1.008,0.08
1522523102.4832294,-0.248,1.004,0.076
1522523102.5009353,-0.248,1.012,0.064
1522523102.518694,-0.248,1.004,0.076
1522523102.5365036,-0.252,1.004,0.068
1522523102.5541832,-0.256,1.008,0.076
1522523102.57205,-0.244,1.012,0.068
