#Time,X,Y,Z
#1521348098.4227023,0.108,1.096,0.132
1521384345.5894005,0.48,0.804,0.144
1521384345.5964603,0.496,0.84,0.136
1521384345.6034844,0.512,0.864,0.144
1521384345.6104794,0.536,0.916,0.144
1521384345.6174972,0.552,0.956,0.156
1521384345.6245563,0.548,0.98,0.156
1521384345.6316192,0.564,1.012,0.164
1521384345.63876,0.576,1.024,0.176
1521384345.6458302,0.568,1.02,0.168
1521384345.652884,0.56,1.052,0.164
1521384345.659932,0.552,1.044,0.168
1521384345.667002,0.56,1.064,0.148
1521384345.6740358,0.564,1.076,0.164
1521384345.681095,0.568,1.072,0.14
1521384345.6881437,0.584,1.084,0.152
1521384345.6952667,0.584,1.084,0.156
1521384345.7022645,0.628,1.112,0.176
1521384345.7096376,0.664,1.12,0.196
1521384345.7166846,0.676,1.136,0.192
1521384345.7237184,0.72,1.184,0.208
1521384345.7307405,0.732,1.184,0.196
1521384345.7469254,0.748,1.244,0.204
1521384345.7539933,0.776,1.272,0.216
1521384345.7610621,0.776,1.268,0.212
1521384345.768104,0.78,1.26,0.22
1521384345.7752252,0.8,1.248,0.244
1521384345.7822242,0.776,1.22,0.248
1521384345.798991,0.764,1.144,0.26
1521384345.8060489,0.76,1.128,0.276
1521384345.810725,0.768,1.12,0.276
1521384345.8152728,0.784,1.108,0.268
1521384345.8197758,0.808,1.104,0.272
1521384345.8242648,0.848,1.124,0.268
1521384345.8385696,0.876,1.224,0.232
1521384345.8432026,0.864,1.236,0.232
1521384345.8478067,0.864,1.236,0.232
1521384345.8523436,0.864,1.244,0.24
1521384345.8568704,0.86,1.244,0.232
1521384345.8613615,0.832,1.232,0.244
1521384345.8751953,0.808,1.212,0.232
1521384345.8788383,0.716,1.088,0.216
1521384345.8834653,0.716,1.088,0.216
1521384345.8880403,0.676,1.032,0.216
1521384345.8925471,0.672,0.976,0.216
1521384345.8971193,0.64,0.924,0.236
1521384345.90159,0.648,0.868,0.22
1521384345.9161952,0.592,0.764,0.204
1521384345.9208071,0.584,0.736,0.2
1521384345.925451,0.564,0.736,0.216
1521384345.929964,0.58,0.732,0.208
1521384345.93447,0.6,0.708,0.2
1521384345.938948,0.6,0.708,0.2
1521384345.943405,0.62,0.7,0.204
1521384345.9566417,0.636,0.744,0.232
1521384345.9612908,0.632,0.78,0.252
1521384345.9658556,0.628,0.792,0.252
1521384345.9704046,0.632,0.792,0.272
1521384345.9749277,0.62,0.824,0.256
1521384345.9794867,0.62,0.824,0.256
1521384345.9839685,0.616,0.824,0.264
1521384345.9985604,0.608,0.836,0.252
1521384346.0032024,0.632,0.832,0.252
1521384346.0078044,0.62,0.836,0.244
1521384346.0123363,0.6,0.832,0.236
1521384346.0168693,0.592,0.84,0.24
1521384346.0213604,0.604,0.824,0.228
1521384346.03518,0.576,0.82,0.208
1521384346.0388582,0.584,0.784,0.208
1521384346.0434642,0.588,0.78,0.216
1521384346.048031,0.576,0.788,0.216
1521384346.052542,0.572,0.788,0.212
1521384346.057118,0.56,0.796,0.224
1521384346.06158,0.532,0.792,0.208
1521384346.0761948,0.504,0.76,0.224
1521384346.080766,0.504,0.76,0.224
1521384346.085404,0.484,0.768,0.224
1521384346.0899258,0.496,0.768,0.228
1521384346.0944366,0.496,0.768,0.24
1521384346.0989428,0.496,0.752,0.244
1521384346.1034067,0.5,0.74,0.24
1521384346.1165836,0.496,0.744,0.264
1521384346.1212006,0.496,0.744,0.264
1521384346.1257584,0.5,0.752,0.284
1521384346.1302996,0.48,0.768,0.276
1521384346.1348314,0.456,0.804,0.272
